filename,folder,score
2025-04-01T23-54-03.333229-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7363040337815313
2025-04-01T23-54-03.333229-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7314146016224026
2025-04-01T23-54-03.333229-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.6960773419268808
2025-04-01T23-54-03.333229-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7515279475497277
2025-04-01T23-54-03.333229-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7357484164907212
2025-04-02T00-58-52.133226-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7764196021780198
2025-04-02T00-58-52.133226-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7601955772863651
2025-04-02T00-58-52.133226-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7449716635181687
2025-04-02T00-58-52.133226-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7828647627514168
2025-04-02T00-58-52.133226-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7474163795977331
2025-04-02T02-10-59.457400-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7250805645071674
2025-04-02T02-10-59.457400-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7671963551505723
2025-04-02T02-10-59.457400-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7307478608734304
2025-04-02T02-10-59.457400-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7246360706745194
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.6955217246360706
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7461940215579509
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7811979108789866
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.6877430825647295
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.704189354372708
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7561951327925325
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7783087009667741
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7517501944660518
2025-04-02T03-04-19.117100-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7643071452383599
2025-04-02T04-56-03.545352-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.704189354372708
2025-04-02T04-56-03.545352-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7496388487609734
2025-04-02T04-56-03.545352-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.790087787531948
2025-04-02T04-56-03.545352-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7417490832314702
2025-04-02T05-51-40.565890-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7419713301477942
2025-04-02T05-51-40.565890-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7077453050338927
2025-04-02T05-51-40.565890-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7425269474386043
2025-04-02T05-51-40.565890-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7167463051450161
2025-04-02T06-38-27.505609-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.6950772308034225
2025-04-02T06-38-27.505609-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7417490832314702
2025-04-02T06-38-27.505609-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7146349594399377
2025-04-02T06-38-27.505609-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7331925769529948
2025-04-02T06-38-27.505609-SHPserver-broadcast_domain-ISD-8b-1r-2m-none_0s-none.pcapng,non-SHP,0.7751972441382375
2025-04-02T07-51-26.926970-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.703967107456384
2025-04-02T08-03-50.410354-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.7239693299255473
2025-04-02T08-27-17.016800-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.7268585398377598
2025-04-02T08-53-36.439228-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.6881875763973775
2025-04-02T09-05-43.308737-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.6921880208912101
2025-04-02T09-17-15.815462-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.7027447494166019
2025-04-02T09-41-24.446975-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.7318590954550506
2025-04-02T09-54-48.637135-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.7299699966662963
2025-04-02T10-07-35.216662-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.753417046338482
2025-04-02T10-23-31.886028-SHPserver-broadcast_domain-ISD-8b-1r-4m-none_0s-none.pcapng,non-SHP,0.7073008112012447
2025-04-02T21-43-01.652899-SHPserver-broadcast_domain-ISD-8b-1r-7m-none_0s-none.pcapng,non-SHP,0.7488888888888889
2025-04-02T22-08-30.782376-SHPserver-broadcast_domain-ISD-8b-1r-7m-none_0s-none.pcapng,non-SHP,0.765085009445494
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7479719968885432
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7666407378597622
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7456384042671408
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7707523058117569
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7499722191354594
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7863095899544394
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7384153794866096
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7789754417157462
2025-04-02T22-24-31.468712-SHPserver-broadcast_domain-ISD-8b-1r-0m-none_0s-none.pcapng,non-SHP,0.7818646516279586
