date,time,runtime,cache hitrate,GB processed,PDUs processed,base bps,Total Time in PCAPs,capfolder,source,poi,subnet,port,bitlength,rounding,muxBy,muxN,ecc,multipointer,oood,deskew,# MATCHES,MATCH CYCLES,BPS,BPS%,STEG BANDWIDTH,B ON WIRE,CAF,DISTANCE,Comment
2024-05-14,11:36:13,12:19:33.203071,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,clockhash,8,none,0,0,sha3,36.367.372,846,80816,0.000891,0,451467269,72734744,2.0,4,43,WAN, V8.1
2024-05-14,11:36:13,12:19:33.203071,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,clockhash,8,none,0,0,sha3,36.367.372,846,80816,0.000891,0,451467269,72734744,2.0,4,43,WAN, V8.1
2024-05-24,06:14:04,14:44:33.706427,85.06%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,iphash,16,none,0,0,sha3,35899284,835,79776,0.000880,0,445434298,71798568,2.0,4,49,WAN CAF=2 IPD mux16, V8.4
2024-05-22,11:12:53,13:00:09.123724,99.94%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,iphash,8,none,0,0,sha3,35827743,833,79617,0.000878,0,445434298,71655486,2.0,4,49,WAN CAF=2 IPD mux8, V8.3
2024-05-24,06:03:57,14:34:27.139315,89.26%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,iphash,32,none,0,0,sha3,35326698,821,78503,0.000866,0,44,70653396,2.0,4,56,WAN CAF=2 IPD mux32, V8.4
2024-05-24,06:07:19,14:37:48.607474,89.27%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,iphash,64,none,0,0,sha3,35326698,821,78503,0.000866,0,44,70653396,2.0,4,56,WAN CAF=2 IPD mux64, V8.4
2024-05-22,11:09:33,12:56:48.928803,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,2,6,iphash,4,none,0,0,sha3,34511971,802,76693,0.000846,0,428265525,69023942,2.0,4,67,WAN CAF=2 IPD mux4, V8.3
2024-05-20,16:58:51,16:02:17.784333,3.74%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ICD,all,0.0.0.0/32,-,8,6,none,0,none,4,0,sha3,8464512,787,75239,0.000830,0,420609884,67716096,2.0,19,02,WAN CAF=2 OTHER multi4, V8.3
2024-05-15,19:23:19,13:15:52.571603,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,clockhash,4,hamming,0,0,sha3,31.133.253,724,69184,0.000763,0,386847195,62266506,2.0,5,17,WAN, V8.2
2024-05-15,19:14:24,13:06:56.795838,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,2,6,clockhash,8,hamming,0,0,sha3,31.125.172,724,69166,0.000763,0,386847195,62250344,2.0,5,17,WAN, V8.2
