bitlength,rounding,poi,inputsource,subchanneling,subchanneling_bits,ecc,multihashing,CAF,STEG BANDWIDTH,DISTANCE
4,6,broadcast_domain,IPD,clockhash,4,hamming+,2,2.0,0.0,1435.85
4,6,broadcast_domain,IPD,clockhash,8,hamming+,2,2.0,0.0,1453.43
4,6,broadcast_domain,IPD,clockhash,2,inline-hamming+,0,4.0,0.0,3063.81
4,6,broadcast_domain,IPD,clockhash,4,inline-hamming+,0,4.0,0.0,3056.64
4,6,broadcast_domain,IPD,clockhash,8,inline-hamming+,0,4.0,0.0,3333.8
4,6,broadcast_domain,IPD,clockhash,2,inline-hamming+,2,2.0,0.0,987.28
4,6,broadcast_domain,IPD,clockhash,4,inline-hamming+,2,2.0,0.0,1032.58
4,6,broadcast_domain,IPD,clockhash,8,inline-hamming+,2,2.0,0.0,1078.22
4,6,broadcast_domain,ISD,none,0,none,0,4.0,0.0,2983.28
4,6,broadcast_domain,ISD,none,0,none,2,2.0,0.0,864.65
4,6,broadcast_domain,ISD,none,0,hamming,0,4.0,0.0,27477.56
4,6,broadcast_domain,ISD,none,0,hamming,2,2.0,0.0,7522.67
4,6,broadcast_domain,ISD,none,0,hamming+,0,4.0,0.0,5449.62
4,6,broadcast_domain,ISD,none,0,hamming+,2,2.0,0.0,1435.06
4,6,broadcast_domain,ISD,none,0,inline-hamming+,0,4.0,0.0,3035.31
4,6,broadcast_domain,ISD,none,0,inline-hamming+,2,2.0,0.0,1027.7
4,6,broadcast_domain,ICD,none,0,none,0,4.0,0.0,3218.7
4,6,broadcast_domain,ICD,none,0,none,2,2.0,0.0,905.43
4,6,broadcast_domain,ICD,none,0,hamming,0,4.0,0.0,23948.33
4,6,broadcast_domain,ICD,none,0,hamming,2,2.0,0.0,7074.17
4,6,broadcast_domain,ICD,none,0,hamming+,0,4.0,0.0,5449.62
4,6,broadcast_domain,ICD,none,0,hamming+,2,2.0,0.0,1495.91
4,6,broadcast_domain,ICD,none,0,inline-hamming+,0,4.0,0.0,3103.89
4,6,broadcast_domain,ICD,none,0,inline-hamming+,2,2.0,0.0,1037.51
4,6,broadcast_domain,ISPN,none,0,none,0,4.0,0.0,2495.57
4,6,broadcast_domain,ISPN,none,0,none,2,2.0,0.0,1031.36
4,6,broadcast_domain,ISPN,none,0,hamming,0,4.0,0.0,47461.24
4,6,broadcast_domain,ISPN,none,0,hamming,2,2.0,0.0,13455.51
4,6,broadcast_domain,ISPN,none,0,hamming+,0,4.0,0.0,5382.2
4,6,broadcast_domain,ISPN,none,0,hamming+,2,2.0,0.0,2136.14
4,6,broadcast_domain,ISPN,none,0,inline-hamming+,0,4.0,0.0,3056.64
4,6,broadcast_domain,ISPN,none,0,inline-hamming+,2,2.0,0.0,1231.31
4,6,broadcast_domain,timestamp,none,0,none,0,4.0,0.0,3202.91
4,6,broadcast_domain,timestamp,none,0,none,2,2.0,0.0,916.88
4,6,broadcast_domain,timestamp,none,0,hamming,0,4.0,0.0,27191.33
4,6,broadcast_domain,timestamp,none,0,hamming,2,2.0,0.0,6625.3
4,6,broadcast_domain,timestamp,none,0,hamming+,0,4.0,0.0,5724.49
4,6,broadcast_domain,timestamp,none,0,hamming+,2,2.0,0.0,1432.69
4,6,broadcast_domain,timestamp,none,0,inline-hamming+,0,4.0,0.0,3067.41
4,6,broadcast_domain,timestamp,none,0,inline-hamming+,2,2.0,0.0,1039.57
8,2,all,IPD,none,0,none,0,8.0,,
8,2,all,IPD,none,0,none,2,4.0,,
8,2,all,IPD,none,0,none,4,2.0,,
8,2,all,IPD,none,0,hamming,0,8.0,,
8,2,all,IPD,none,0,hamming,2,4.0,,
8,2,all,IPD,none,0,hamming,4,2.0,,
8,2,all,IPD,none,0,hamming+,0,8.0,,
8,2,all,IPD,none,0,hamming+,2,4.0,,
8,2,all,IPD,none,0,hamming+,4,2.0,,
8,2,all,IPD,none,0,inline-hamming+,0,8.0,,
8,2,all,IPD,none,0,inline-hamming+,2,4.0,,
8,2,all,IPD,none,0,inline-hamming+,4,2.0,,
8,2,all,IPD,baseipd,2,none,0,8.0,,
8,2,all,IPD,baseipd,4,none,0,8.0,,
8,2,all,IPD,baseipd,8,none,0,8.0,,
8,2,all,IPD,baseipd,2,none,2,4.0,,
8,2,all,IPD,baseipd,4,none,2,4.0,,
8,2,all,IPD,baseipd,8,none,2,4.0,,
8,2,all,IPD,baseipd,2,none,4,2.0,,
8,2,all,IPD,baseipd,4,none,4,2.0,,
8,2,all,IPD,baseipd,8,none,4,2.0,,
8,2,all,IPD,baseipd,2,hamming,0,8.0,,
8,2,all,IPD,baseipd,4,hamming,0,8.0,,
8,2,all,IPD,baseipd,8,hamming,0,8.0,,
8,2,all,IPD,baseipd,2,hamming,2,4.0,,
8,2,all,IPD,baseipd,4,hamming,2,4.0,,
8,2,all,IPD,baseipd,8,hamming,2,4.0,,
8,2,all,IPD,baseipd,2,hamming,4,2.0,,
8,2,all,IPD,baseipd,4,hamming,4,2.0,,
8,2,all,IPD,baseipd,8,hamming,4,2.0,,
8,2,all,IPD,baseipd,2,hamming+,0,8.0,,
8,2,all,IPD,baseipd,4,hamming+,0,8.0,,
8,2,all,IPD,baseipd,8,hamming+,0,8.0,,
8,2,all,IPD,baseipd,2,hamming+,2,4.0,,
8,2,all,IPD,baseipd,4,hamming+,2,4.0,,
8,2,all,IPD,baseipd,8,hamming+,2,4.0,,
8,2,all,IPD,baseipd,2,hamming+,4,2.0,,
8,2,all,IPD,baseipd,4,hamming+,4,2.0,,
8,2,all,IPD,baseipd,8,hamming+,4,2.0,,
8,2,all,IPD,baseipd,2,inline-hamming+,0,8.0,,
8,2,all,IPD,baseipd,4,inline-hamming+,0,8.0,,
8,2,all,IPD,baseipd,8,inline-hamming+,0,8.0,,
8,2,all,IPD,baseipd,2,inline-hamming+,2,4.0,,
8,2,all,IPD,baseipd,4,inline-hamming+,2,4.0,,
8,2,all,IPD,baseipd,8,inline-hamming+,2,4.0,,
8,2,all,IPD,baseipd,2,inline-hamming+,4,2.0,,
8,2,all,IPD,baseipd,4,inline-hamming+,4,2.0,,
8,2,all,IPD,baseipd,8,inline-hamming+,4,2.0,,
8,2,all,IPD,iphash,2,none,0,8.0,,
8,2,all,IPD,iphash,4,none,0,8.0,,
8,2,all,IPD,iphash,8,none,0,8.0,,
8,2,all,IPD,iphash,2,none,2,4.0,,
8,2,all,IPD,iphash,4,none,2,4.0,,
8,2,all,IPD,iphash,8,none,2,4.0,,
8,2,all,IPD,iphash,2,none,4,2.0,,
8,2,all,IPD,iphash,4,none,4,2.0,,
8,2,all,IPD,iphash,8,none,4,2.0,,
8,2,all,IPD,iphash,2,hamming,0,8.0,,
8,2,all,IPD,iphash,4,hamming,0,8.0,,
8,2,all,IPD,iphash,8,hamming,0,8.0,,
8,2,all,IPD,iphash,2,hamming,2,4.0,,
8,2,all,IPD,iphash,4,hamming,2,4.0,,
8,2,all,IPD,iphash,8,hamming,2,4.0,,
8,2,all,IPD,iphash,2,hamming,4,2.0,,
8,2,all,IPD,iphash,4,hamming,4,2.0,,
8,2,all,IPD,iphash,8,hamming,4,2.0,,
8,2,all,IPD,iphash,2,hamming+,0,8.0,,
8,2,all,IPD,iphash,4,hamming+,0,8.0,,
8,2,all,IPD,iphash,8,hamming+,0,8.0,,
8,2,all,IPD,iphash,2,hamming+,2,4.0,,
8,2,all,IPD,iphash,4,hamming+,2,4.0,,
8,2,all,IPD,iphash,8,hamming+,2,4.0,,
8,2,all,IPD,iphash,2,hamming+,4,2.0,,
8,2,all,IPD,iphash,4,hamming+,4,2.0,,
8,2,all,IPD,iphash,8,hamming+,4,2.0,,
8,2,all,IPD,iphash,2,inline-hamming+,0,8.0,,
8,2,all,IPD,iphash,4,inline-hamming+,0,8.0,,
8,2,all,IPD,iphash,8,inline-hamming+,0,8.0,,
8,2,all,IPD,iphash,2,inline-hamming+,2,4.0,,
8,2,all,IPD,iphash,4,inline-hamming+,2,4.0,,
8,2,all,IPD,iphash,8,inline-hamming+,2,4.0,,
8,2,all,IPD,iphash,2,inline-hamming+,4,2.0,,
8,2,all,IPD,iphash,4,inline-hamming+,4,2.0,,
8,2,all,IPD,iphash,8,inline-hamming+,4,2.0,,
8,2,all,IPD,clockhash,2,none,0,8.0,,
8,2,all,IPD,clockhash,4,none,0,8.0,,
8,2,all,IPD,clockhash,8,none,0,8.0,,
8,2,all,IPD,clockhash,2,none,2,4.0,,
8,2,all,IPD,clockhash,4,none,2,4.0,,
8,2,all,IPD,clockhash,8,none,2,4.0,,
8,2,all,IPD,clockhash,2,none,4,2.0,,
8,2,all,IPD,clockhash,4,none,4,2.0,,
8,2,all,IPD,clockhash,8,none,4,2.0,,
8,2,all,IPD,clockhash,2,hamming,0,8.0,,
8,2,all,IPD,clockhash,4,hamming,0,8.0,,
8,2,all,IPD,clockhash,8,hamming,0,8.0,,
8,2,all,IPD,clockhash,2,hamming,2,4.0,,
8,2,all,IPD,clockhash,4,hamming,2,4.0,,
8,2,all,IPD,clockhash,8,hamming,2,4.0,,
8,2,all,IPD,clockhash,2,hamming,4,2.0,,
8,2,all,IPD,clockhash,4,hamming,4,2.0,,
8,2,all,IPD,clockhash,8,hamming,4,2.0,,
8,2,all,IPD,clockhash,2,hamming+,0,8.0,,
8,2,all,IPD,clockhash,4,hamming+,0,8.0,,
8,2,all,IPD,clockhash,8,hamming+,0,8.0,,
8,2,all,IPD,clockhash,2,hamming+,2,4.0,,
8,2,all,IPD,clockhash,4,hamming+,2,4.0,,
8,2,all,IPD,clockhash,8,hamming+,2,4.0,,
8,2,all,IPD,clockhash,2,hamming+,4,2.0,,
8,2,all,IPD,clockhash,4,hamming+,4,2.0,,
8,2,all,IPD,clockhash,8,hamming+,4,2.0,,
8,2,all,IPD,clockhash,2,inline-hamming+,0,8.0,,
8,2,all,IPD,clockhash,4,inline-hamming+,0,8.0,,
8,2,all,IPD,clockhash,8,inline-hamming+,0,8.0,,
8,2,all,IPD,clockhash,2,inline-hamming+,2,4.0,,
8,2,all,IPD,clockhash,4,inline-hamming+,2,4.0,,
8,2,all,IPD,clockhash,8,inline-hamming+,2,4.0,,
8,2,all,IPD,clockhash,2,inline-hamming+,4,2.0,,
8,2,all,IPD,clockhash,4,inline-hamming+,4,2.0,,
8,2,all,IPD,clockhash,8,inline-hamming+,4,2.0,,
8,2,all,ISD,none,0,none,0,8.0,,
8,2,all,ISD,none,0,none,2,4.0,,
8,2,all,ISD,none,0,none,4,2.0,,
8,2,all,ISD,none,0,hamming,0,8.0,,
8,2,all,ISD,none,0,hamming,2,4.0,,
8,2,all,ISD,none,0,hamming,4,2.0,,
8,2,all,ISD,none,0,hamming+,0,8.0,,
8,2,all,ISD,none,0,hamming+,2,4.0,,
8,2,all,ISD,none,0,hamming+,4,2.0,,
8,2,all,ISD,none,0,inline-hamming+,0,8.0,,
8,2,all,ISD,none,0,inline-hamming+,2,4.0,,
8,2,all,ISD,none,0,inline-hamming+,4,2.0,,
8,2,all,ICD,none,0,none,0,8.0,,
8,2,all,ICD,none,0,none,2,4.0,,
8,2,all,ICD,none,0,none,4,2.0,,
8,2,all,ICD,none,0,hamming,0,8.0,,
8,2,all,ICD,none,0,hamming,2,4.0,,
8,2,all,ICD,none,0,hamming,4,2.0,,
8,2,all,ICD,none,0,hamming+,0,8.0,,
8,2,all,ICD,none,0,hamming+,2,4.0,,
8,2,all,ICD,none,0,hamming+,4,2.0,,
8,2,all,ICD,none,0,inline-hamming+,0,8.0,,
8,2,all,ICD,none,0,inline-hamming+,2,4.0,,
8,2,all,ICD,none,0,inline-hamming+,4,2.0,,
8,2,all,ISPN,none,0,none,0,8.0,,
8,2,all,ISPN,none,0,none,2,4.0,,
8,2,all,ISPN,none,0,none,4,2.0,,
8,2,all,ISPN,none,0,hamming,0,8.0,,
8,2,all,ISPN,none,0,hamming,2,4.0,,
8,2,all,ISPN,none,0,hamming,4,2.0,,
8,2,all,ISPN,none,0,hamming+,0,8.0,,
8,2,all,ISPN,none,0,hamming+,2,4.0,,
8,2,all,ISPN,none,0,hamming+,4,2.0,,
8,2,all,ISPN,none,0,inline-hamming+,0,8.0,,
8,2,all,ISPN,none,0,inline-hamming+,2,4.0,,
8,2,all,ISPN,none,0,inline-hamming+,4,2.0,,
8,2,all,timestamp,none,0,none,0,8.0,,
8,2,all,timestamp,none,0,none,2,4.0,,
8,2,all,timestamp,none,0,none,4,2.0,,
8,2,all,timestamp,none,0,hamming,0,8.0,,
8,2,all,timestamp,none,0,hamming,2,4.0,,
8,2,all,timestamp,none,0,hamming,4,2.0,,
8,2,all,timestamp,none,0,hamming+,0,8.0,,
8,2,all,timestamp,none,0,hamming+,2,4.0,,
8,2,all,timestamp,none,0,hamming+,4,2.0,,
8,2,all,timestamp,none,0,inline-hamming+,0,8.0,,
8,2,all,timestamp,none,0,inline-hamming+,2,4.0,,
8,2,all,timestamp,none,0,inline-hamming+,4,2.0,,
8,2,broadcast_domain,IPD,none,0,none,0,8.0,0.0,237306.18
8,2,broadcast_domain,IPD,none,0,none,2,4.0,0.0,29329.98
8,2,broadcast_domain,IPD,none,0,none,4,2.0,0.0,4104.35
8,2,broadcast_domain,IPD,none,0,hamming,0,0.0,0.0,0.0
8,2,broadcast_domain,IPD,none,0,hamming,2,0.0,0.0,0.0
8,2,broadcast_domain,IPD,none,0,hamming,4,2.0,0.0,2610368.0
8,2,broadcast_domain,IPD,none,0,hamming+,0,8.0,0.0,1305184.0
8,2,broadcast_domain,IPD,none,0,hamming+,2,4.0,0.0,62151.62
8,2,broadcast_domain,IPD,none,0,hamming+,4,2.0,0.0,12085.04
8,2,broadcast_domain,IPD,none,0,inline-hamming+,0,8.0,0.0,108765.33
8,2,broadcast_domain,IPD,none,0,inline-hamming+,2,4.0,0.0,29329.98
8,2,broadcast_domain,IPD,none,0,inline-hamming+,4,2.0,0.0,4842.98
8,2,broadcast_domain,IPD,baseipd,2,none,0,8.0,0.0,68693.89
8,2,broadcast_domain,IPD,baseipd,4,none,0,8.0,0.0,58008.18
8,2,broadcast_domain,IPD,baseipd,8,none,0,8.0,0.0,60706.23
8,2,broadcast_domain,IPD,baseipd,2,none,2,4.0,0.0,22310.84
8,2,broadcast_domain,IPD,baseipd,4,none,2,4.0,0.0,15176.56
8,2,broadcast_domain,IPD,baseipd,8,none,2,4.0,0.0,20554.08
8,2,broadcast_domain,IPD,baseipd,2,none,4,2.0,0.0,4169.92
8,2,broadcast_domain,IPD,baseipd,4,none,4,2.0,0.0,4097.91
8,2,broadcast_domain,IPD,baseipd,8,none,4,2.0,0.0,4176.59
8,2,broadcast_domain,IPD,baseipd,2,hamming,0,8.0,0.0,2610368.0
8,2,broadcast_domain,IPD,baseipd,4,hamming,0,8.0,0.0,1305184.0
8,2,broadcast_domain,IPD,baseipd,8,hamming,0,8.0,0.0,2610368.0
8,2,broadcast_domain,IPD,baseipd,2,hamming,2,4.0,0.0,1305184.0
8,2,broadcast_domain,IPD,baseipd,4,hamming,2,4.0,0.0,522073.6
8,2,broadcast_domain,IPD,baseipd,8,hamming,2,4.0,0.0,2610368.0
8,2,broadcast_domain,IPD,baseipd,2,hamming,4,2.0,0.0,113494.26
8,2,broadcast_domain,IPD,baseipd,4,hamming,4,2.0,0.0,90012.69
8,2,broadcast_domain,IPD,baseipd,8,hamming,4,2.0,0.0,63667.51
8,2,broadcast_domain,IPD,baseipd,2,hamming+,0,8.0,0.0,100398.77
8,2,broadcast_domain,IPD,baseipd,4,hamming+,0,8.0,0.0,130518.4
8,2,broadcast_domain,IPD,baseipd,8,hamming+,0,8.0,0.0,130518.4
8,2,broadcast_domain,IPD,baseipd,2,hamming+,2,4.0,0.0,33900.88
8,2,broadcast_domain,IPD,baseipd,4,hamming+,2,4.0,0.0,37831.42
8,2,broadcast_domain,IPD,baseipd,8,hamming+,2,4.0,0.0,42102.71
8,2,broadcast_domain,IPD,baseipd,2,hamming+,4,2.0,0.0,10483.41
8,2,broadcast_domain,IPD,baseipd,4,hamming+,4,2.0,0.0,8818.81
8,2,broadcast_domain,IPD,baseipd,8,hamming+,4,2.0,0.0,9356.16
8,2,broadcast_domain,IPD,baseipd,2,inline-hamming+,0,8.0,0.0,60706.23
8,2,broadcast_domain,IPD,baseipd,4,inline-hamming+,0,8.0,0.0,58008.18
8,2,broadcast_domain,IPD,baseipd,8,inline-hamming+,0,8.0,0.0,70550.49
8,2,broadcast_domain,IPD,baseipd,2,inline-hamming+,2,4.0,0.0,17757.61
8,2,broadcast_domain,IPD,baseipd,4,inline-hamming+,2,4.0,0.0,17637.62
8,2,broadcast_domain,IPD,baseipd,8,inline-hamming+,2,4.0,0.0,16733.13
8,2,broadcast_domain,IPD,baseipd,2,inline-hamming+,4,2.0,0.0,4022.14
8,2,broadcast_domain,IPD,baseipd,4,inline-hamming+,4,2.0,0.0,3585.67
8,2,broadcast_domain,IPD,baseipd,8,inline-hamming+,4,2.0,0.0,4072.34
8,2,broadcast_domain,IPD,iphash,2,none,0,8.0,0.0,100398.77
8,2,broadcast_domain,IPD,iphash,4,none,0,8.0,0.0,100398.77
8,2,broadcast_domain,IPD,iphash,8,none,0,8.0,0.0,124303.24
8,2,broadcast_domain,IPD,iphash,2,none,2,4.0,0.0,29004.09
8,2,broadcast_domain,IPD,iphash,4,none,2,4.0,0.0,29004.09
8,2,broadcast_domain,IPD,iphash,8,none,2,4.0,0.0,31833.76
8,2,broadcast_domain,IPD,iphash,2,none,4,2.0,0.0,4454.55
8,2,broadcast_domain,IPD,iphash,4,none,4,2.0,0.0,4454.55
8,2,broadcast_domain,IPD,iphash,8,none,4,2.0,0.0,4991.14
8,2,broadcast_domain,IPD,iphash,2,hamming,0,0.0,0.0,0.0
8,2,broadcast_domain,IPD,iphash,4,hamming,0,0.0,0.0,0.0
8,2,broadcast_domain,IPD,iphash,8,hamming,0,0.0,0.0,0.0
8,2,broadcast_domain,IPD,iphash,2,hamming,2,0.0,0.0,0.0
8,2,broadcast_domain,IPD,iphash,4,hamming,2,0.0,0.0,0.0
8,2,broadcast_domain,IPD,iphash,8,hamming,2,4.0,0.0,2610368.0
8,2,broadcast_domain,IPD,iphash,2,hamming,4,2.0,0.0,174024.53
8,2,broadcast_domain,IPD,iphash,4,hamming,4,2.0,0.0,130518.4
8,2,broadcast_domain,IPD,iphash,8,hamming,4,2.0,0.0,174024.53
8,2,broadcast_domain,IPD,iphash,2,hamming+,0,8.0,0.0,1305184.0
8,2,broadcast_domain,IPD,iphash,4,hamming+,0,8.0,0.0,1305184.0
8,2,broadcast_domain,IPD,iphash,8,hamming+,0,8.0,0.0,372909.71
8,2,broadcast_domain,IPD,iphash,2,hamming+,2,4.0,0.0,60706.23
8,2,broadcast_domain,IPD,iphash,4,hamming+,2,4.0,0.0,60706.23
8,2,broadcast_domain,IPD,iphash,8,hamming+,2,4.0,0.0,60706.23
8,2,broadcast_domain,IPD,iphash,2,hamming+,4,2.0,0.0,15176.56
8,2,broadcast_domain,IPD,iphash,4,hamming+,4,2.0,0.0,15176.56
8,2,broadcast_domain,IPD,iphash,8,hamming+,4,2.0,0.0,15176.56
8,2,broadcast_domain,IPD,iphash,2,inline-hamming+,0,8.0,0.0,93227.43
8,2,broadcast_domain,IPD,iphash,4,inline-hamming+,0,8.0,0.0,93227.43
8,2,broadcast_domain,IPD,iphash,8,inline-hamming+,0,8.0,0.0,145020.44
8,2,broadcast_domain,IPD,iphash,2,inline-hamming+,2,4.0,0.0,29329.98
8,2,broadcast_domain,IPD,iphash,4,inline-hamming+,2,4.0,0.0,29329.98
8,2,broadcast_domain,IPD,iphash,8,inline-hamming+,2,4.0,0.0,29329.98
8,2,broadcast_domain,IPD,iphash,2,inline-hamming+,4,2.0,0.0,4603.82
8,2,broadcast_domain,IPD,iphash,4,inline-hamming+,4,2.0,0.0,4603.82
8,2,broadcast_domain,IPD,iphash,8,inline-hamming+,4,2.0,0.0,4737.51
8,2,broadcast_domain,IPD,clockhash,2,none,0,8.0,0.0,100398.77
8,2,broadcast_domain,IPD,clockhash,4,none,0,8.0,0.0,52207.36
8,2,broadcast_domain,IPD,clockhash,8,none,0,8.0,0.0,76775.53
8,2,broadcast_domain,IPD,clockhash,2,none,2,4.0,0.0,18915.71
8,2,broadcast_domain,IPD,clockhash,4,none,2,4.0,0.0,18915.71
8,2,broadcast_domain,IPD,clockhash,8,none,2,4.0,0.0,27477.56
8,2,broadcast_domain,IPD,clockhash,2,none,4,2.0,0.0,4130.33
8,2,broadcast_domain,IPD,clockhash,4,none,4,2.0,0.0,3615.47
8,2,broadcast_domain,IPD,clockhash,8,none,4,2.0,0.0,3750.53
8,2,broadcast_domain,IPD,clockhash,2,hamming,0,8.0,0.0,2610368.0
8,2,broadcast_domain,IPD,clockhash,4,hamming,0,8.0,0.0,1305184.0
8,2,broadcast_domain,IPD,clockhash,8,hamming,0,8.0,0.0,870122.67
8,2,broadcast_domain,IPD,clockhash,2,hamming,2,4.0,0.0,652592.0
8,2,broadcast_domain,IPD,clockhash,4,hamming,2,4.0,0.0,522073.6
8,2,broadcast_domain,IPD,clockhash,8,hamming,2,4.0,0.0,326296.0
8,2,broadcast_domain,IPD,clockhash,2,hamming,4,2.0,0.0,74581.94
8,2,broadcast_domain,IPD,clockhash,4,hamming,4,2.0,0.0,96680.3
8,2,broadcast_domain,IPD,clockhash,8,hamming,4,2.0,0.0,62151.62
8,2,broadcast_domain,IPD,clockhash,2,hamming+,0,8.0,0.0,174024.53
8,2,broadcast_domain,IPD,clockhash,4,hamming+,0,8.0,0.0,130518.4
8,2,broadcast_domain,IPD,clockhash,8,hamming+,0,8.0,0.0,137387.79
8,2,broadcast_domain,IPD,clockhash,2,hamming+,2,4.0,0.0,38960.72
8,2,broadcast_domain,IPD,clockhash,4,hamming+,2,4.0,0.0,37290.97
8,2,broadcast_domain,IPD,clockhash,8,hamming+,2,4.0,0.0,53272.82
8,2,broadcast_domain,IPD,clockhash,2,hamming+,4,2.0,0.0,10399.87
8,2,broadcast_domain,IPD,clockhash,4,hamming+,4,2.0,0.0,9561.79
8,2,broadcast_domain,IPD,clockhash,8,hamming+,4,2.0,0.0,11300.29
8,2,broadcast_domain,IPD,clockhash,2,inline-hamming+,0,8.0,0.0,72510.22
8,2,broadcast_domain,IPD,clockhash,4,inline-hamming+,0,8.0,0.0,52207.36
8,2,broadcast_domain,IPD,clockhash,8,inline-hamming+,0,8.0,0.0,60706.23
8,2,broadcast_domain,IPD,clockhash,2,inline-hamming+,2,4.0,0.0,22897.96
8,2,broadcast_domain,IPD,clockhash,4,inline-hamming+,2,4.0,0.0,18002.54
8,2,broadcast_domain,IPD,clockhash,8,inline-hamming+,2,4.0,0.0,17879.23
8,2,broadcast_domain,IPD,clockhash,2,inline-hamming+,4,2.0,0.0,4251.41
8,2,broadcast_domain,IPD,clockhash,4,inline-hamming+,4,2.0,0.0,3913.6
8,2,broadcast_domain,IPD,clockhash,8,inline-hamming+,4,2.0,0.0,3937.21
8,2,broadcast_domain,ISD,none,0,none,0,8.0,0.0,41434.41
8,2,broadcast_domain,ISD,none,0,none,2,4.0,0.0,16841.08
8,2,broadcast_domain,ISD,none,0,none,4,2.0,0.0,4072.34
8,2,broadcast_domain,ISD,none,0,hamming,0,8.0,0.0,870122.67
8,2,broadcast_domain,ISD,none,0,hamming,2,4.0,0.0,174024.53
8,2,broadcast_domain,ISD,none,0,hamming,4,2.0,0.0,72510.22
8,2,broadcast_domain,ISD,none,0,hamming+,0,8.0,0.0,124303.24
8,2,broadcast_domain,ISD,none,0,hamming+,2,4.0,0.0,31833.76
8,2,broadcast_domain,ISD,none,0,hamming+,4,2.0,0.0,8157.4
8,2,broadcast_domain,ISD,none,0,inline-hamming+,0,8.0,0.0,55539.74
8,2,broadcast_domain,ISD,none,0,inline-hamming+,2,4.0,0.0,15265.31
8,2,broadcast_domain,ISD,none,0,inline-hamming+,4,2.0,0.0,4097.91
8,2,broadcast_domain,ICD,none,0,none,0,8.0,0.0,70550.49
8,2,broadcast_domain,ICD,none,0,none,2,4.0,0.0,19926.47
8,2,broadcast_domain,ICD,none,0,none,4,2.0,0.0,4477.48
8,2,broadcast_domain,ICD,none,0,hamming,0,8.0,0.0,652592.0
8,2,broadcast_domain,ICD,none,0,hamming,2,4.0,0.0,261036.8
8,2,broadcast_domain,ICD,none,0,hamming,4,2.0,0.0,63667.51
8,2,broadcast_domain,ICD,none,0,hamming+,0,8.0,0.0,200797.54
8,2,broadcast_domain,ICD,none,0,hamming+,2,4.0,0.0,36255.11
8,2,broadcast_domain,ICD,none,0,hamming+,4,2.0,0.0,8701.23
8,2,broadcast_domain,ICD,none,0,inline-hamming+,0,8.0,0.0,55539.74
8,2,broadcast_domain,ICD,none,0,inline-hamming+,2,4.0,0.0,16521.32
8,2,broadcast_domain,ICD,none,0,inline-hamming+,4,2.0,0.0,3745.15
8,2,broadcast_domain,ISPN,none,0,none,0,8.0,0.0,40787.0
8,2,broadcast_domain,ISPN,none,0,none,2,4.0,0.0,21753.07
8,2,broadcast_domain,ISPN,none,0,none,4,2.0,0.0,4258.35
8,2,broadcast_domain,ISPN,none,0,hamming,0,8.0,0.0,1305184.0
8,2,broadcast_domain,ISPN,none,0,hamming,2,4.0,0.0,237306.18
8,2,broadcast_domain,ISPN,none,0,hamming,4,2.0,0.0,41434.41
8,2,broadcast_domain,ISPN,none,0,hamming+,0,8.0,0.0,113494.26
8,2,broadcast_domain,ISPN,none,0,hamming+,2,4.0,0.0,35275.24
8,2,broadcast_domain,ISPN,none,0,hamming+,4,2.0,0.0,6335.84
8,2,broadcast_domain,ISPN,none,0,inline-hamming+,0,8.0,0.0,42792.92
8,2,broadcast_domain,ISPN,none,0,inline-hamming+,2,4.0,0.0,15002.11
8,2,broadcast_domain,ISPN,none,0,inline-hamming+,4,2.0,0.0,3580.75
8,2,broadcast_domain,timestamp,none,0,none,0,8.0,0.0,62151.62
8,2,broadcast_domain,timestamp,none,0,none,2,4.0,0.0,18382.87
8,2,broadcast_domain,timestamp,none,0,none,4,2.0,0.0,3666.25
8,2,broadcast_domain,timestamp,none,0,hamming,0,8.0,0.0,870122.67
8,2,broadcast_domain,timestamp,none,0,hamming,2,4.0,0.0,522073.6
8,2,broadcast_domain,timestamp,none,0,hamming,4,2.0,0.0,113494.26
8,2,broadcast_domain,timestamp,none,0,hamming+,0,8.0,0.0,163148.0
8,2,broadcast_domain,timestamp,none,0,hamming+,2,4.0,0.0,33466.26
8,2,broadcast_domain,timestamp,none,0,hamming+,4,2.0,0.0,9001.27
8,2,broadcast_domain,timestamp,none,0,inline-hamming+,0,8.0,0.0,63667.51
8,2,broadcast_domain,timestamp,none,0,inline-hamming+,2,4.0,0.0,15176.56
8,2,broadcast_domain,timestamp,none,0,inline-hamming+,4,2.0,0.0,3907.74
8,4,all,IPD,none,0,none,0,8.0,,
8,4,all,IPD,none,0,none,2,4.0,,
8,4,all,IPD,none,0,none,4,2.0,,
8,4,all,IPD,none,0,hamming,0,8.0,,
8,4,all,IPD,none,0,hamming,2,4.0,,
8,4,all,IPD,none,0,hamming,4,2.0,,
8,4,all,IPD,none,0,hamming+,0,8.0,,
8,4,all,IPD,none,0,hamming+,2,4.0,,
8,4,all,IPD,none,0,hamming+,4,2.0,,
8,4,all,IPD,none,0,inline-hamming+,0,8.0,,
8,4,all,IPD,none,0,inline-hamming+,2,4.0,,
8,4,all,IPD,none,0,inline-hamming+,4,2.0,,
8,4,all,IPD,baseipd,2,none,0,8.0,,
8,4,all,IPD,baseipd,4,none,0,8.0,,
8,4,all,IPD,baseipd,8,none,0,8.0,,
8,4,all,IPD,baseipd,2,none,2,4.0,,
8,4,all,IPD,baseipd,4,none,2,4.0,,
8,4,all,IPD,baseipd,8,none,2,4.0,,
